,GeoType,GeoName,discuss,discussOppose,reducetax,reducetaxOppose,CO2limits,CO2limitsOppose,localofficials,localofficialsOppose,governor,governorOppose,congress,congressOppose,president,presidentOppose,corporations,corporationsOppose,citizens,citizensOppose,regulate,regulateOppose,supportRPS,supportRPSOppose,drilloffshore,drilloffshoreOppose,drillANWR,drillANWROppose,fundrenewables,fundrenewablesOppose,rebates,rebatesOppose,mediaweekly,mediaweeklyOppose,gwvoteimp,gwvoteimpOppose,teachGW,teachGWOppose,priority,priorityOppose,happening,happeningOppose,human,humanOppose,consensus,consensusOppose,worried,worriedOppose,personal,personalOppose,harmUS,harmUSOppose,devharm,devharmOppose,futuregen,futuregenOppose,harmplants,harmplantsOppose,timing,timingOppose,affectweather,affectweatherOppose,Areaname,LND010200D,isCounty,POP,totalvotes,other_votes,democrat_votes,republican_votes,republican_pct,vote_color,PopDensity (pop/sq mi),%Democrat,%Republican,Abs_Difference,Political_Affiliation
27137,County,"St. Louis County, Minnesota",35.069,64.90100000000001,66.536,32.522,67.703,31.537,51.155,14.701,47.933,14.992,56.133,17.836,58.24100000000001,10.505,69.658,8.796,62.744,10.076,73.93,24.544,67.175,31.276,53.101000000000006,46.367,32.739000000000004,66.485,87.325,12.019,82.492,16.944000000000006,27.064,72.418,51.875,38.36,74.336,25.147,45.635,24.861,66.87899999999999,13.466,56.075,34.718,55.40600000000001,26.442,61.45,38.608,38.406,54.714,58.302,34.142,65.03,25.448,71.116,21.882,71.048,23.412,53.32899999999999,46.67100000000001,62.264,6.0710000000000015,"St. Louis, MN",6859.91,True,199070.0,112422.0,10021.0,57771.0,44630.0,0.397,blue,29.019331157405855,51.387628755937456,39.69863549839,11.688993257547459,Demo
27139,County,"Scott County, Minnesota",33.885,66.067,63.53100000000001,35.709,66.314,33.077,48.58600000000001,16.386,46.442,16.746,52.49800000000001,19.688,53.38800000000001,12.107,65.575,9.649,60.771,11.550999999999998,71.317,27.725,65.446,32.563,56.581,42.844,34.246,65.49600000000001,86.495,12.909,81.627,17.741,25.769,73.76100000000002,45.945,43.242,74.362,25.336,43.964,26.956,67.421,16.226,52.986,36.454,55.082,27.768,58.492,41.493,36.277,54.653,55.652,35.082,62.969,25.314,70.696,18.716,70.248,20.753,51.684,48.317,62.538,6.9529999999999985,"Scott, MN",368.56,True,149013.0,75029.0,6579.0,28502.0,39948.0,0.5324,red,404.3113739960929,37.987977981847024,53.24341254714844,15.255434565301414,Repub
27141,County,"Sherburne County, Minnesota",28.842,71.041,57.162,41.511,53.727,45.717,45.721,16.81,44.243,17.717,50.727,23.452,52.574,14.14,65.92699999999999,9.66,57.89100000000001,11.874,68.913,30.69,60.215,37.655,60.16,39.133,34.724000000000004,65.232,83.814,15.684,79.411,19.907,21.728,78.149,48.108,41.722,72.628,27.48,37.227,29.618,62.847,16.945,48.499,37.509,48.88399999999999,29.955,53.108,46.914,32.226,58.563,52.442,38.563,58.71,29.188,67.012,24.092,66.296,25.407,44.948,55.055,51.896,7.76,"Sherburne, MN",451.0,True,97238.0,48283.0,3937.0,13293.0,31053.0,0.6431,red,215.60532150776046,27.531429281527657,64.31456206118096,36.78313277965331,Repub
27143,County,"Sibley County, Minnesota",29.957,69.92699999999999,60.371,39.09,59.879,39.666,45.103,17.897000000000006,43.621,17.905,50.54,22.557,52.07,13.656,64.66199999999999,10.673,57.402,12.877,69.166,29.835,59.58,37.801,57.353,41.587,35.493,63.618,83.641,15.559,78.939,20.218,23.65,76.295,48.006,40.475,70.406,29.297,40.045,30.335,63.169,16.549,49.662,38.53,49.035,29.093000000000004,54.14,45.769,34.228,57.293,53.416,37.862,59.7,28.77,66.547,24.89,66.181,26.2,47.08,52.92100000000001,55.924,7.592,"Sibley, MN",600.41,True,14865.0,7774.0,627.0,1954.0,5193.0,0.6679999999999999,red,24.758081977315502,25.13506560329303,66.79958837149472,41.66452276820169,Repub
27145,County,"Stearns County, Minnesota",32.709,67.221,61.95399999999999,37.556,65.289,34.248000000000005,47.228,16.961,46.174,17.226,55.4,21.052,54.764,12.929,68.906,10.172,61.46,11.993,72.04899999999998,26.943,62.887,35.073,55.1,43.383,34.598,64.828,85.825,13.569,79.892,19.56,25.616,74.217,46.243,41.191,73.979,25.895,40.703,26.089,63.794,15.253,52.135,35.945,50.691,29.95,57.378,42.532,35.49800000000001,57.152,55.49,36.282,62.292,27.106,69.551,22.088,69.783,22.453000000000007,49.911,50.089,61.476000000000006,7.165,"Stearns, MN",1389.93,True,161075.0,79592.0,6399.0,25576.0,47617.0,0.5983,red,115.88713100659744,32.13388280229169,59.82636445873957,27.69248165644788,Repub
27147,County,"Steele County, Minnesota",28.562,71.384,60.923,38.142,60.705,38.417,45.92100000000001,17.618,42.284,18.755,51.791,21.322,52.83600000000001,13.555,65.477,10.677,58.167,12.934,69.09,29.168000000000006,61.029,36.277,59.458,38.668,38.823,60.148,84.23899999999998,14.689,79.155,19.814,22.851,76.62899999999998,42.678,46.752,71.767,27.915,36.192,30.129,65.43,16.414,51.301,38.539,46.369,30.551,55.218,44.611,33.472,57.622,52.102,38.257,58.995,28.607,66.982,23.048,66.877,24.408,46.81399999999999,53.18600000000001,58.692,7.643,"Steele, MN",432.16,True,36649.0,19179.0,1740.0,6241.0,11198.0,0.5839,red,84.80423917067752,32.54079983315084,58.386777204233795,25.845977371082952,Repub
27149,County,"Stevens County, Minnesota",35.054,64.84100000000001,65.434,33.901,66.328,33.23,49.13800000000001,15.435,46.859,15.79,56.665,19.261,57.051,11.496,69.615,9.16,62.976000000000006,10.558,72.527,26.429,64.294,33.783,54.504,44.664,32.688,66.861,86.31,12.991,81.357,18.03,27.003,72.873,50.914,38.579,75.628,24.284,44.405,26.008000000000006,68.89,13.72,54.791,34.462,54.451,26.566,59.993,39.934,38.219,55.08600000000001,58.357,33.992,64.527,25.245,71.514,20.641,71.575,21.566,51.928,48.072,61.922,6.477,"Stevens, MN",575.24,True,9805.0,5398.0,483.0,2116.0,2799.0,0.5185,purple,17.045059453445518,39.19970359392367,51.85253797702853,12.65283438310486,Repub
27151,County,"Swift County, Minnesota",31.688,68.186,63.283,36.094,62.794,36.728,46.81399999999999,16.267,44.048,17.023,53.362,20.818,54.457,12.441,67.05199999999999,9.871,60.326,11.459,70.524,28.406,61.744,36.235,58.142,40.905,35.34,64.142,84.91799999999998,14.417,79.749,19.641,24.681,75.248,47.646,41.372,73.398,26.532,41.07899999999999,28.404,65.125,15.436,51.476000000000006,37.183,49.209,28.32,56.36600000000001,43.545,36.156,55.993,55.642,35.685,61.188,27.217,68.566,22.717,68.718,23.553,49.262,50.738,58.11600000000001,7.002000000000002,"Swift, MN",752.35,True,9266.0,4994.0,345.0,1686.0,2963.0,0.5933,red,12.316076294277927,33.76051261513817,59.33119743692431,25.570684821786145,Repub
27153,County,"Todd County, Minnesota",30.215,69.641,59.994,39.695,59.865,39.837,44.301,17.844,42.216,18.378,50.041,22.641,52.395,13.872,64.738,10.882,58.09,12.786,67.999,31.096,58.902,38.712,59.265,39.732,36.169,63.03100000000001,83.471,15.85,78.138,21.198,23.928,76.155,45.576,42.482,70.486,29.435,39.14,31.173,61.653,17.238,49.07899999999999,38.079,47.11,29.042,53.331,46.56800000000001,34.427,57.685,53.607,38.008,59.27,29.085,66.211,25.474,66.17699999999999,26.262,46.813,53.188,55.462,7.68,"Todd, MN",979.34,True,24664.0,11993.0,725.0,2783.0,8485.0,0.7075,red,25.184307799130025,23.20520303510381,70.74960393562911,47.544400900525304,Repub
27155,County,"Traverse County, Minnesota",34.998000000000005,64.865,65.123,34.525,66.80199999999999,32.959,48.428,15.838,47.299,15.512,56.799,19.241,57.377,11.589,68.956,9.417,62.635,10.771,72.35300000000002,26.614,62.98,34.653,52.456,46.606,31.418000000000006,67.827,85.675,13.458,80.631,18.643,27.195,72.925,52.569,36.035,75.097,24.804,46.16,25.208,68.83,13.7,55.164,33.681,55.772,25.242,60.129,39.761,38.31,54.925,58.539,33.812,64.39699999999999,25.287,71.533,20.509,71.64,21.119,52.199,47.8,61.278,6.521,"Traverse, MN",585.96,True,3259.0,1798.0,119.0,630.0,1049.0,0.5834,red,5.561813093043893,35.03893214682981,58.342602892102335,23.303670745272527,Repub
27157,County,"Wabasha County, Minnesota",32.291,67.557,62.238,36.909,61.463,38.214,47.441,15.574000000000002,45.703,16.215,55.108,20.652,56.31,12.204,68.763,9.224,61.379,10.769,71.317,27.962,62.094,35.838,57.095,42.114,32.771,67.167,85.124,14.246,80.313,19.091,24.453000000000007,75.58800000000002,50.69300000000001,38.738,74.317,25.789,42.315,27.13,65.85600000000001,14.9,53.091,34.995,51.46100000000001,27.059,57.733,42.188,36.499,55.479,56.9,34.32,62.595,25.923,70.21300000000001,21.404,69.918,22.464,49.723,50.278,57.657,6.92,"Wabasha, MN",549.83,True,21627.0,11832.0,977.0,3866.0,6989.0,0.5907,red,39.33397595620464,32.67410412440838,59.068627450980394,26.394523326572013,Repub
27159,County,"Wadena County, Minnesota",30.78,69.072,60.58600000000001,39.178,60.368,39.362,44.223,17.762999999999995,41.472,18.603,50.114,23.328000000000007,51.471,14.018,64.236,10.85,57.896,12.692,68.689,30.328000000000007,58.583,39.362,59.183,39.926,36.819,62.42,83.902,15.488,78.335,21.089,24.158,75.895,44.567,43.539,70.487,29.43,38.547,31.573,61.91,18.086,48.716,39.475,46.57100000000001,30.231,52.995,46.907,34.492,57.958,53.521,38.33,58.643,30.139,66.067,25.762,66.285,26.406,46.895,53.104,55.215,7.596,"Wadena, MN",543.0,True,13682.0,6934.0,413.0,1684.0,4837.0,0.6976,red,25.19705340699816,24.286126334006344,69.75771560426882,45.471589270262484,Repub
27161,County,"Waseca County, Minnesota",30.429,69.462,60.988,38.337,61.089,38.254,46.317,17.408,43.047,18.125,52.283,21.731,52.692,13.488,65.53399999999999,10.604,58.594,12.653,69.726,29.096,60.087,37.815,58.301,40.76,36.812,62.679,84.199,15.113,79.396,19.867,23.432,76.278,45.606,43.424,71.892,27.856,40.41,29.248,64.03399999999999,16.646,50.07100000000001,38.718,47.833,30.173,54.87,44.992,34.811,56.354,53.354,37.311,59.56100000000001,28.427,67.084,23.482,67.006,24.702,47.934,52.066,57.51300000000001,7.483,"Waseca, MN",432.81,True,18612.0,9653.0,848.0,2838.0,5967.0,0.6181,red,43.002703264712,29.400186470527295,61.814979799026204,32.41479332849891,Repub
27163,County,"Washington County, Minnesota",35.984,63.993,68.289,29.752,69.692,28.808000000000003,51.756,15.691,51.035,15.527,60.216,18.85,58.969,11.74,71.499,8.946,64.068,10.581,74.182,24.538,65.61,30.785,47.334,51.24100000000001,31.912,67.609,87.04899999999998,11.362,83.507,15.302,26.972,72.476,48.31100000000001,41.286,76.288,22.493,47.284,24.534,70.811,12.863,60.316,30.727,61.387,24.641,63.731,36.213,37.212,54.44,57.69300000000001,33.808,66.043,23.393,74.293,17.635,73.572,18.674,53.715,46.286,65.89699999999999,6.417000000000002,"Washington, MN",423.16,True,262440.0,144235.0,12721.0,67086.0,64428.0,0.4467,blue,620.19094432366,46.511595659860646,44.66876971608833,1.8428259437723185,Swing
27165,County,"Watonwan County, Minnesota",31.762,68.071,65.815,33.391,64.92,34.392,49.14,15.359000000000002,46.239,15.786,55.494,18.852,56.869,11.327,67.84100000000001,9.581,61.592,10.925999999999998,71.39699999999998,27.162,62.816,34.876,56.287,42.435,34.451,64.91,84.789,14.357,79.773,19.451,23.184,76.548,49.322,39.501,75.487,24.369,44.83,25.232,66.932,13.644,54.207,35.319,49.593,26.004,59.617,40.251,39.632,51.592,58.45,31.968000000000004,63.345,24.371,70.118,20.462,70.426,21.124,51.959,48.041,59.688,6.44,"Watonwan, MN",439.92,True,10897.0,4998.0,416.0,1814.0,2768.0,0.5538,red,24.77041280232769,36.29451780712285,55.38215286114446,19.08763505402161,Repub
27167,County,"Wilkin County, Minnesota",31.136,68.75399999999999,60.135,39.39,59.832,39.829,44.881,17.515,42.192,18.554,51.082,22.898000000000003,51.942,13.87,65.558,10.578,58.57,12.495,68.808,30.334,60.043,38.005,59.737,39.437,36.609,62.922,84.35700000000001,15.109000000000002,79.05199999999998,20.438,24.726,75.19,45.952,43.164,70.905,29.014,38.425,31.018,63.18899999999999,17.383,49.441,38.588,47.854,30.43,53.718,46.2,34.174,58.404,53.688,38.325,59.58,29.515,67.143,24.748,67.032,25.85,46.959,53.042,56.255,7.599,"Wilkin, MN",751.63,True,6207.0,3302.0,280.0,893.0,2129.0,0.6448,red,8.258052499234996,27.044215626892793,64.47607510599637,37.43185947910358,Repub
27169,County,"Winona County, Minnesota",35.842,64.07300000000001,66.89,32.398,68.527,30.902,50.254,15.212,48.256,15.26,58.038,18.307,58.069,11.001,70.337,8.927,63.715,10.306,73.695,25.129,65.695,32.334,52.674,46.51,32.027,67.471,86.82600000000002,12.390999999999998,82.116,17.194000000000006,27.774,71.994,51.74100000000001,37.854,76.544,23.268,46.084,24.814,70.385,13.0,55.966,33.853,56.40600000000001,25.97,61.358,38.571,38.474,54.769,58.603,33.662,65.227,24.585,72.292,19.684,72.347,20.687,53.034,46.965,63.708,6.294,"Winona, MN",641.59,True,50484.0,26074.0,2586.0,11366.0,12122.0,0.4649,blue,78.68576505244782,43.59131702078699,46.49075707601442,2.89944005522743,Repub
27171,County,"Wright County, Minnesota",30.624,69.291,59.45399999999999,39.544,59.18899999999999,40.259,45.834,17.787,45.21100000000001,18.061,53.143,23.034,53.455,13.937,66.571,10.281,59.111,12.58,69.742,29.614,60.849,37.183,57.807,41.688,35.42,63.797,84.148,15.348,80.0,19.334,23.697,76.094,50.247,40.253,69.928,29.722,39.306,32.121,63.644,17.798,48.128,39.738,46.351000000000006,31.609,55.188,44.771,33.48,57.415,53.269,37.351,60.041,27.163,66.857,22.625,66.479,24.345,46.739,53.262,55.203,7.6960000000000015,"Wright, MN",714.39,True,138377.0,69618.0,6010.0,20334.0,43274.0,0.6216,red,193.69951987009895,29.20796345772645,62.159211698124054,32.951248240397604,Repub
27173,County,"Yellow Medicine County, Minnesota",31.74,68.131,62.202,37.38,61.565,38.173,46.078,16.804000000000002,43.942,17.285999999999998,52.38,21.977,53.698,13.127,66.8,10.202,59.488,11.86,70.202,28.834,60.277,37.618,57.715,41.343,34.84,64.513,84.67299999999999,14.646,79.378,20.001,24.901,75.119,48.23,40.362,72.472,27.452,40.971,28.197,64.113,16.528,51.108,37.283,49.51300000000001,28.487,55.687,44.229,35.893,56.715,55.481,36.473,60.913,28.208,68.12899999999999,23.782,68.188,24.592,48.636,51.364,56.993,7.154,"Yellow Medicine, MN",763.39,True,9709.0,5276.0,370.0,1524.0,3382.0,0.6409999999999999,red,12.718269822764249,28.885519332827904,64.10159211523882,35.21607278241091,Repub
28001,County,"Adams County, Mississippi",26.298,73.646,68.969,28.739,65.266,33.038000000000004,56.95399999999999,12.077,53.95,12.485,59.113,14.433,60.484,8.953,66.814,9.231,60.732,10.755999999999998,73.56,24.662,64.85600000000001,34.541,65.559,32.35,38.859,60.326,84.50399999999998,14.643,81.223,17.893,15.869000000000002,82.93,53.378,37.168,78.64,20.785,50.624,19.02,68.77199999999999,8.828,51.434,39.144,43.303,23.579,59.892,40.041,43.247,37.855,57.627,23.785,56.262,18.646,61.309,16.597,63.558,17.15,57.923,42.077,59.213,5.421,"Adams, MS",486.25,True,30693.0,13836.0,205.0,7757.0,5874.0,0.4245,blue,63.12185089974293,56.06389129806303,42.45446660884649,13.609424689216539,Demo
28003,County,"Alcorn County, Mississippi",25.789,74.096,54.601000000000006,44.17100000000001,53.583,45.692,44.343,19.205,44.228,19.418,48.769,25.24,49.629,16.777,59.785,13.007,53.059,15.779000000000002,66.625,32.609,54.549,44.481,67.688,30.873,41.642,57.127,80.25,19.171,76.973,22.394,19.928,79.561,47.712,41.07100000000001,66.503,33.235,39.012,32.842,58.355,19.47,45.726000000000006,41.51,39.597,31.776,49.212,50.63800000000001,32.41,53.974,48.405,37.89,47.319,31.564,55.778,27.419,56.905,27.581,45.499,54.502,47.928,8.668,"Alcorn, MS",401.35,True,36953.0,14783.0,280.0,2684.0,11819.0,0.7995,red,92.0717578173664,18.155989988500306,79.94994250152202,61.79395251302171,Repub
28005,County,"Amite County, Mississippi",25.684,74.22399999999998,62.812,35.452,59.96,38.95,51.45399999999999,14.422,49.37300000000001,15.017,54.3,18.933,55.99,11.704,64.145,10.597,57.823,12.396,69.876,28.896,59.854,39.601,67.133,31.046,39.906,59.09,82.367,16.988,78.444,20.96,17.389,81.836,50.295,38.89,74.503,25.214,44.669,24.729,63.11600000000001,12.688,48.45,39.863,41.349,26.168000000000006,54.551,45.35,39.114,44.56,54.592,28.839,52.473,23.659,58.838,21.218000000000004,61.005,21.008000000000006,52.511,47.489,53.526,6.483,"Amite, MS",731.64,True,12297.0,7050.0,64.0,2697.0,4289.0,0.6084,red,16.807446285058223,38.25531914893617,60.836879432624116,22.58156028368795,Repub
28007,County,"Attala County, Mississippi",27.604,72.288,63.934,34.372,60.856,38.301,52.895,13.298,51.624,13.539,57.694,17.427,59.504,10.628,66.59100000000001,9.646,59.893,11.095,71.3,27.557,61.065,38.167,64.418,33.762,36.336,62.7,82.625,16.662,78.887,20.515,18.159,81.191,54.653,34.673,76.627,23.256,47.51,22.963,65.93,11.241,50.77,37.136,44.609,23.764,57.283,42.63800000000001,41.209,43.201,57.655,26.729,55.326,21.956,61.487,19.74,63.458,19.425,54.511,45.49,54.287,6.0310000000000015,"Attala, MS",737.1,True,18174.0,8256.0,117.0,3242.0,4897.0,0.5931,red,24.656084656084648,39.268410852713174,59.314437984496124,20.04602713178295,Repub
28009,County,"Benton County, Mississippi",23.196,76.686,62.084,35.376,56.292,42.14100000000001,50.917,14.417,48.46100000000001,15.345999999999998,52.806,19.477,55.285,12.047,63.408,10.464,55.837,12.455,69.705,29.026,59.725,39.687,68.738,29.408,40.777,58.417,81.604,17.711,78.612,20.597,14.954,84.102,49.25899999999999,40.691,74.408,25.31,42.003,25.511,60.152,13.45,47.207,40.476,37.82,27.202,53.826,46.12300000000001,37.468,44.412,52.89,28.865,50.948,23.679,57.644,21.157,59.168,21.651,50.722,49.279,50.19,6.662000000000001,"Benton, MS",408.65,True,8259.0,4013.0,43.0,1719.0,2251.0,0.5609,red,20.21044903952037,42.835783702965365,56.09269872913033,13.256915026164968,Repub
28011,County,"Bolivar County, Mississippi",29.656,70.317,72.51100000000002,25.211,69.764,28.662,61.776,10.472,60.692,10.324000000000002,66.134,12.144,66.102,7.407999999999999,71.789,7.917999999999998,65.65899999999999,9.1,75.699,22.559,66.717,32.801,57.483,40.62,33.775,65.35300000000001,85.98,13.014,82.66799999999998,16.412,17.35,81.39399999999998,57.427,31.776,82.979,16.660999999999998,56.036,15.133,72.087,6.856,56.18899999999999,33.196,50.407,19.657,64.801,35.135,46.492,34.938,61.774,20.417,60.68899999999999,15.396,66.126,13.154000000000002,68.195,13.171,61.804,38.196,64.5,4.647,"Bolivar, MS",905.76,True,30628.0,13824.0,188.0,9046.0,4590.0,0.332,blue,33.814697049991175,65.43692129629629,33.203125,32.23379629629629,Demo
28013,County,"Calhoun County, Mississippi",23.952,75.96,59.269,38.966,56.343,42.425,48.555,16.826,46.215,17.479,50.309,21.575,51.885,14.049,61.38800000000001,12.035,54.615,14.497,67.48,31.289,56.633,42.654,68.547,29.735,42.526,56.244,80.35600000000002,19.007,77.186,22.085,17.058,82.14,45.737,42.933,70.66,28.97,39.945,29.18,60.517,15.717,46.364,41.838,39.311,29.547,50.94600000000001,48.941,35.181,47.697,50.11600000000001,32.788000000000004,48.387,26.936,54.881,23.769,56.61600000000001,23.787,47.972,52.029,49.809,7.597,"Calhoun, MS",587.97,True,14361.0,6396.0,96.0,1910.0,4390.0,0.6864,red,24.424715546711568,29.862414008755472,68.63664790494059,38.774233896185116,Repub
28015,County,"Carroll County, Mississippi",24.109,75.774,58.852,39.337,55.054,43.68899999999999,47.973,16.397000000000002,45.889,17.424,50.653,21.975,51.859,14.091,61.31800000000001,11.833,54.363,14.265999999999998,67.70100000000001,31.072,56.982,42.358,70.14,28.158,43.169,55.76600000000001,81.028,18.407,77.59899999999998,21.663,16.808,82.354,45.816,43.525,70.747,28.938,40.003,29.082,59.524,16.009,45.177,42.703,38.034,30.363000000000003,50.479,49.372,35.347,48.527,50.208,33.378,48.868,27.48,55.89,24.389,57.477,24.542,47.514,52.486,49.934,7.645,"Carroll, MS",634.54,True,9947.0,5528.0,49.0,1680.0,3799.0,0.6872,red,15.675922715668044,30.390738060781473,68.72286541244573,38.332127351664255,Repub
28017,County,"Chickasaw County, Mississippi",25.948,73.96300000000002,65.444,32.567,62.442,36.183,53.889,13.537,51.64100000000001,14.01,56.865,17.035,58.324,10.555,65.499,10.053,59.173,11.679,71.26899999999998,27.2,62.011,37.319,65.973,32.083,39.592,59.286,82.999,16.232,79.345,19.942,16.699,82.31299999999997,50.121,38.98,76.568,23.063,46.77,23.096,65.469,11.095,49.577,39.423,43.002,24.465,56.679,43.249,40.892,41.543,55.982,26.421,53.894,21.36,59.675,19.071,61.929,18.924,54.503,45.496,55.732,5.99,"Chickasaw, MS",504.27,True,17103.0,7890.0,114.0,3649.0,4127.0,0.5231,purple,33.91635433398775,46.248415716096325,52.30671736375159,6.058301647655263,Repub
28019,County,"Choctaw County, Mississippi",20.677,79.168,54.974,41.368,41.081,58.062,47.81,12.932,46.542,14.484000000000002,50.312,22.845,55.989,13.018,65.158,8.902999999999997,55.304,10.762,68.17699999999999,32.131,55.304,44.515,71.732,26.803,35.646,64.697,80.08800000000002,19.633,78.13600000000002,21.274,12.917,86.70700000000002,55.62600000000001,35.759,74.822,25.783,35.55699999999999,27.828000000000007,53.51300000000001,15.439,45.278,37.989,34.478,27.237,50.854,49.285,34.643,47.08,54.084,28.12,51.191,23.717,59.025,21.591,58.82,22.992,46.02,53.986,39.412,7.115,"Choctaw, MS",419.81,True,8210.0,4065.0,59.0,1218.0,2788.0,0.6859,red,19.556466020342537,29.96309963099631,68.58548585485855,38.622386223862236,Repub
28021,County,"Claiborne County, Mississippi",27.515,72.439,73.866,23.792,69.241,29.085,63.552,9.235,61.105,9.354,65.392,10.772,66.25399999999999,6.249,71.005,7.845,65.252,8.912,76.031,21.94,67.919,31.249,60.654,36.955,35.442,63.411,85.39200000000002,13.581,82.16799999999998,16.829,13.733,84.965,57.488,32.944,84.1,15.434,57.673,12.733,73.259,5.28,55.044,35.668,48.378,18.267,64.877,35.005,49.496,30.499,63.13,17.4,61.29600000000001,13.303,65.618,11.963,68.281,11.659,63.773,36.227,64.559,4.185,"Claiborne, MS",501.36,True,8988.0,4272.0,24.0,3708.0,540.0,0.1264,blue,17.927237912876976,86.79775280898876,12.640449438202248,74.15730337078651,Demo
28023,County,"Clarke County, Mississippi",25.035,74.89,60.534,37.761,57.808,41.158,49.767,15.552,47.852,16.416,52.856,20.538,54.143,12.934,63.041,11.285,56.43600000000001,13.398,68.39699999999999,30.502,58.536,40.821,68.829,29.456,41.76300000000001,57.218,81.962,17.458,78.251,21.162,17.574,81.671,47.893,41.217,72.105,27.597,42.655,27.151,61.84,14.541,46.908,41.328,39.131,28.581,52.417,47.469,37.183,46.985,52.359,31.48,50.637,25.878,57.467,22.976,59.48,22.886,50.371,49.629,51.599,7.0870000000000015,"Clarke, MS",693.41,True,15541.0,7791.0,69.0,2585.0,5137.0,0.6594,red,22.412425549097932,33.17930945963291,65.93505326658965,32.75574380695674,Repub
